crop_id,scene_id,disaster,damage_label,label_id,pre_crop_path,post_crop_path,crop_width,crop_height,polygon_area
santa-rosa-wildfire_00000049__b0038,santa-rosa-wildfire_00000049,santa-rosa-wildfire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000049__b0038.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000049__b0038.jpg,81,58,557.1752712320157
santa-rosa-wildfire_00000049__b0000,santa-rosa-wildfire_00000049,santa-rosa-wildfire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000049__b0000.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000049__b0000.jpg,62,41,443.2588996407818
hurricane-harvey_00000402__b0014,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0014.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0014.jpg,41,41,313.13448278216265
hurricane-michael_00000465__b0094,hurricane-michael_00000465,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000465__b0094.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000465__b0094.jpg,53,52,586.8006018863263
hurricane-harvey_00000006__b0028,hurricane-harvey_00000006,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000006__b0028.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000006__b0028.jpg,59,46,966.7231671505286
socal-fire_00001341__b0014,socal-fire_00001341,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001341__b0014.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001341__b0014.jpg,74,74,748.5127230179415
midwest-flooding_00000061__b0045,midwest-flooding_00000061,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000061__b0045.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000061__b0045.jpg,28,28,206.65354106633788
socal-fire_00001341__b0022,socal-fire_00001341,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001341__b0022.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001341__b0022.jpg,59,59,1302.2195338039214
mexico-earthquake_00000105__b0054,mexico-earthquake_00000105,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000105__b0054.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000105__b0054.jpg,63,64,1101.1787289704225
hurricane-michael_00000281__b0025,hurricane-michael_00000281,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000281__b0025.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000281__b0025.jpg,58,66,1612.029993396977
palu-tsunami_00000115__b0278,palu-tsunami_00000115,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000115__b0278.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000115__b0278.jpg,76,76,1144.1863498606367
palu-tsunami_00000115__b0276,palu-tsunami_00000115,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000115__b0276.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000115__b0276.jpg,77,77,1505.0733616997672
palu-tsunami_00000168__b0074,palu-tsunami_00000168,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000168__b0074.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000168__b0074.jpg,85,70,1338.6018633447854
santa-rosa-wildfire_00000203__b0037,santa-rosa-wildfire_00000203,santa-rosa-wildfire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000203__b0037.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000203__b0037.jpg,98,106,1657.8990514337743
hurricane-harvey_00000467__b0174,hurricane-harvey_00000467,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0174.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0174.jpg,43,44,560.3793698686292
hurricane-michael_00000424__b0055,hurricane-michael_00000424,hurricane-michael,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000424__b0055.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000424__b0055.jpg,59,59,1180.2690911750135
hurricane-michael_00000196__b0019,hurricane-michael_00000196,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000196__b0019.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000196__b0019.jpg,66,66,1049.5649217825917
midwest-flooding_00000234__b0015,midwest-flooding_00000234,midwest-flooding,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000234__b0015.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000234__b0015.jpg,29,29,339.39686582570965
hurricane-michael_00000281__b0067,hurricane-michael_00000281,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000281__b0067.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000281__b0067.jpg,60,60,1197.7184816885444
hurricane-florence_00000132__b0000,hurricane-florence_00000132,hurricane-florence,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000132__b0000.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000132__b0000.jpg,48,48,538.4266193204139
guatemala-volcano_00000015__b0034,guatemala-volcano_00000015,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000015__b0034.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000015__b0034.jpg,24,24,117.24724455151704
palu-tsunami_00000189__b0041,palu-tsunami_00000189,palu-tsunami,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0041.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0041.jpg,47,47,504.9237184947549
palu-tsunami_00000168__b0113,palu-tsunami_00000168,palu-tsunami,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000168__b0113.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000168__b0113.jpg,20,16,76.55695666559389
hurricane-harvey_00000467__b0074,hurricane-harvey_00000467,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0074.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0074.jpg,76,76,1825.060937351849
mexico-earthquake_00000040__b0018,mexico-earthquake_00000040,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000040__b0018.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000040__b0018.jpg,87,87,2296.391768682448
hurricane-florence_00000485__b0010,hurricane-florence_00000485,hurricane-florence,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000485__b0010.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000485__b0010.jpg,40,40,396.06760138569246
guatemala-volcano_00000015__b0051,guatemala-volcano_00000015,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000015__b0051.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000015__b0051.jpg,39,39,543.9907469744987
mexico-earthquake_00000040__b0021,mexico-earthquake_00000040,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000040__b0021.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000040__b0021.jpg,73,46,295.3507428073798
santa-rosa-wildfire_00000170__b0022,santa-rosa-wildfire_00000170,santa-rosa-wildfire,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/santa-rosa-wildfire_00000170__b0022.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/santa-rosa-wildfire_00000170__b0022.jpg,103,118,2456.701615232542
guatemala-volcano_00000015__b0010,guatemala-volcano_00000015,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000015__b0010.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000015__b0010.jpg,46,46,656.3549221501992
palu-tsunami_00000020__b0041,palu-tsunami_00000020,palu-tsunami,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000020__b0041.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000020__b0041.jpg,32,33,362.6128391619705
mexico-earthquake_00000105__b0136,mexico-earthquake_00000105,mexico-earthquake,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/mexico-earthquake_00000105__b0136.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/mexico-earthquake_00000105__b0136.jpg,127,127,2847.236972965641
hurricane-harvey_00000320__b0005,hurricane-harvey_00000320,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000320__b0005.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000320__b0005.jpg,25,25,197.54370763064043
hurricane-florence_00000232__b0033,hurricane-florence_00000232,hurricane-florence,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000232__b0033.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000232__b0033.jpg,17,16,51.195420376195614
hurricane-harvey_00000345__b0006,hurricane-harvey_00000345,hurricane-harvey,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000345__b0006.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000345__b0006.jpg,19,20,72.92123405665728
hurricane-florence_00000310__b0011,hurricane-florence_00000310,hurricane-florence,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000310__b0011.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000310__b0011.jpg,42,37,592.9188457884588
hurricane-harvey_00000159__b0082,hurricane-harvey_00000159,hurricane-harvey,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000159__b0082.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000159__b0082.jpg,61,61,828.7788777278691
hurricane-michael_00000118__b0002,hurricane-michael_00000118,hurricane-michael,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000118__b0002.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000118__b0002.jpg,53,52,732.4212806479313
hurricane-harvey_00000402__b0106,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0106.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0106.jpg,44,44,337.94286557951773
hurricane-florence_00000148__b0002,hurricane-florence_00000148,hurricane-florence,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000148__b0002.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000148__b0002.jpg,27,27,163.80974661039315
hurricane-michael_00000049__b0014,hurricane-michael_00000049,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000049__b0014.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000049__b0014.jpg,19,19,78.46913249774146
hurricane-florence_00000232__b0009,hurricane-florence_00000232,hurricane-florence,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000232__b0009.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000232__b0009.jpg,23,23,82.09154488527992
hurricane-harvey_00000467__b0133,hurricane-harvey_00000467,hurricane-harvey,major-damage,2,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000467__b0133.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000467__b0133.jpg,50,50,789.7974272936484
hurricane-michael_00000012__b0049,hurricane-michael_00000012,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000012__b0049.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000012__b0049.jpg,58,70,1297.2375356514685
socal-fire_00001341__b0050,socal-fire_00001341,socal-fire,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001341__b0050.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001341__b0050.jpg,67,67,1209.1501165553016
socal-fire_00001285__b0036,socal-fire_00001285,socal-fire,destroyed,3,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/socal-fire_00001285__b0036.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/socal-fire_00001285__b0036.jpg,58,40,534.9428754399052
guatemala-volcano_00000015__b0045,guatemala-volcano_00000015,guatemala-volcano,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/guatemala-volcano_00000015__b0045.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/guatemala-volcano_00000015__b0045.jpg,26,26,209.36084087236935
palu-tsunami_00000189__b0090,palu-tsunami_00000189,palu-tsunami,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/palu-tsunami_00000189__b0090.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/palu-tsunami_00000189__b0090.jpg,45,45,625.2432955270571
hurricane-florence_00000232__b0020,hurricane-florence_00000232,hurricane-florence,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-florence_00000232__b0020.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-florence_00000232__b0020.jpg,73,73,1093.026764128767
hurricane-michael_00000049__b0088,hurricane-michael_00000049,hurricane-michael,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000049__b0088.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000049__b0088.jpg,24,24,56.12762496087613
hurricane-harvey_00000006__b0012,hurricane-harvey_00000006,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000006__b0012.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000006__b0012.jpg,57,69,1042.1707061655375
hurricane-michael_00000012__b0012,hurricane-michael_00000012,hurricane-michael,minor-damage,1,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-michael_00000012__b0012.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-michael_00000012__b0012.jpg,72,72,1548.5000000716902
hurricane-harvey_00000402__b0098,hurricane-harvey_00000402,hurricane-harvey,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/hurricane-harvey_00000402__b0098.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/hurricane-harvey_00000402__b0098.jpg,45,34,561.9018184488809
midwest-flooding_00000236__b0004,midwest-flooding_00000236,midwest-flooding,no-damage,0,/kaggle/working/xbd_urec1_building_classifier/building_crops/pre/midwest-flooding_00000236__b0004.jpg,/kaggle/working/xbd_urec1_building_classifier/building_crops/post/midwest-flooding_00000236__b0004.jpg,58,57,769.7480183188109
